id,user_id,order_date,status
920,2519,2022-10-17,return_pending
921,2522,2020-11-14,shipped
922,595,2023-06-16,shipped
923,2300,2023-11-11,placed
924,2186,2023-02-26,return_pending
925,1477,2024-10-29,return_pending
926,2806,2022-10-24,completed
927,1079,2022-12-31,placed
928,133,2019-12-25,returned
929,2277,2024-04-15,completed
930,1130,2019-05-01,completed
931,1011,2023-07-30,placed
932,1558,2022-06-28,returned
933,1182,2024-04-22,shipped
934,712,2023-10-09,completed
935,1494,2020-12-16,return_pending
936,133,2023-06-22,shipped
937,468,2019-05-11,return_pending
938,1928,2024-12-02,return_pending
939,611,2021-06-12,completed
940,2722,2019-12-12,placed
941,927,2021-11-15,return_pending
942,2298,2024-11-12,placed
943,2545,2024-01-13,placed
944,1385,2021-01-16,placed
945,1874,2023-05-08,placed
946,2163,2024-04-20,completed
947,2552,2023-11-18,shipped
948,1996,2022-10-02,completed
949,1443,2023-05-02,shipped
950,2885,2024-06-25,shipped
951,3024,2022-09-23,completed
952,358,2024-04-01,returned
953,1930,2021-04-11,shipped
954,835,2022-11-28,return_pending
955,382,2019-08-07,return_pending
956,140,2023-12-15,returned
957,2533,2019-11-21,return_pending
958,2609,2024-10-06,completed
959,763,2023-03-13,returned
960,404,2024-08-19,returned
961,557,2023-11-01,returned
962,1800,2020-03-02,completed
963,1167,2021-08-28,returned
964,1837,2019-03-14,completed
965,1336,2020-04-08,shipped
966,161,2020-11-29,placed
967,1754,2022-01-31,completed
968,2206,2019-04-07,returned
969,2587,2021-07-10,placed
970,2761,2021-02-16,placed
971,2676,2021-11-25,placed
972,1119,2022-01-22,placed
973,1837,2022-10-04,placed
974,549,2020-07-20,placed
975,208,2024-07-05,shipped
976,2846,2019-04-12,return_pending
977,2591,2019-09-14,placed
978,409,2024-03-31,placed
979,1337,2023-03-28,completed
980,690,2020-10-06,placed
981,2651,2021-08-04,completed
982,2280,2020-05-16,returned
983,1695,2021-09-13,returned
984,669,2023-09-04,returned
985,1065,2023-12-02,completed
986,2725,2023-03-19,placed
987,233,2019-12-07,returned
988,1285,2024-08-17,shipped
989,935,2023-09-26,placed
990,180,2020-01-08,return_pending
991,2554,2023-03-07,shipped
992,541,2023-06-04,return_pending
993,1183,2021-11-30,shipped
994,1015,2022-02-22,shipped
995,1212,2023-05-23,placed
996,2620,2020-01-10,shipped
997,2146,2019-11-13,returned
998,1024,2024-11-18,shipped
999,3027,2024-01-30,return_pending
1000,2565,2022-11-12,return_pending
1001,1647,2020-08-15,placed
1002,2710,2019-11-13,return_pending
1003,2116,2023-08-01,return_pending
1004,2587,2024-08-29,shipped
1005,1891,2021-11-17,returned
1006,794,2023-03-02,completed
1007,931,2024-04-15,completed
1008,1240,2023-07-08,placed
1009,2615,2021-03-14,returned
1010,1301,2024-09-05,returned
1011,2957,2022-03-26,returned
1012,115,2021-07-11,placed
1013,3037,2019-07-14,completed
1014,2110,2019-09-06,returned
1015,1600,2020-10-10,shipped
1016,1706,2020-09-30,returned
1017,2557,2022-09-05,completed
1018,3031,2020-07-27,returned
1019,681,2023-07-28,return_pending
1020,2115,2024-08-07,completed
1021,2907,2019-08-19,completed
1022,3079,2021-06-19,returned
1023,254,2022-01-25,return_pending
1024,2495,2023-04-09,returned
1025,1054,2023-07-22,return_pending
1026,835,2022-02-02,shipped
1027,2034,2021-12-06,returned
1028,2612,2021-07-05,shipped
1029,2134,2022-05-26,completed
1030,1066,2020-08-01,shipped
1031,1111,2022-08-10,shipped
1032,2788,2021-12-06,shipped
1033,1554,2021-06-15,placed
1034,2603,2024-06-14,placed
1035,1978,2021-03-04,shipped
1036,1195,2022-03-25,return_pending
1037,1452,2020-02-27,completed
1038,1478,2020-06-22,shipped
1039,951,2023-09-23,shipped
1040,2375,2019-12-24,placed
1041,2383,2019-05-30,shipped
1042,2458,2023-09-14,return_pending
1043,2356,2021-12-01,returned
1044,2957,2022-09-05,placed
1045,2815,2021-08-19,returned
1046,2079,2019-11-20,placed
1047,2527,2023-05-31,placed
1048,1111,2020-11-09,shipped
1049,1350,2020-12-07,placed
1050,358,2019-11-07,return_pending
1051,417,2022-04-18,completed
1052,2753,2023-06-03,return_pending
1053,1559,2024-07-08,returned
1054,1627,2019-12-15,return_pending
1055,183,2022-08-26,returned
1056,2058,2020-06-07,returned
1057,2996,2021-12-07,returned
1058,2039,2019-11-30,completed
1059,1997,2021-09-14,placed
1060,1687,2021-06-14,completed
1061,2051,2021-03-20,placed
1062,747,2024-09-19,return_pending
1063,959,2022-10-04,returned
1064,1594,2020-05-10,returned
1065,1483,2023-02-18,return_pending
1066,1716,2023-06-25,returned
1067,554,2019-03-13,returned
1068,2137,2023-12-14,placed
1069,552,2023-06-13,placed
1070,2231,2020-06-06,shipped
1071,973,2021-11-17,placed
1072,2163,2024-01-22,completed
1073,1087,2019-12-15,return_pending
1074,2528,2022-08-09,returned
1075,576,2022-12-04,placed
1076,1567,2022-08-03,completed
1077,312,2023-09-22,completed
1078,1761,2020-06-06,return_pending
1079,2711,2024-03-31,returned
1080,3020,2022-10-31,return_pending
1081,2287,2023-05-24,completed
1082,1382,2021-05-31,placed
1083,2114,2021-08-20,returned
1084,2573,2020-09-15,placed
1085,510,2020-09-05,placed
1086,1289,2019-10-20,placed
1087,2329,2022-09-26,shipped
1088,3054,2021-11-18,placed
1089,2000,2020-11-08,placed
1090,1198,2019-03-03,completed
1091,2559,2024-04-20,return_pending
1092,2984,2020-08-29,placed
1093,344,2020-08-29,placed
1094,2480,2019-07-12,return_pending
1095,922,2022-02-09,return_pending
1096,1560,2022-07-05,placed
1097,865,2020-02-25,shipped
1098,2362,2024-07-22,completed
1099,1527,2020-06-06,completed
1100,2459,2021-03-21,completed
1101,2888,2019-05-09,returned
1102,1033,2024-09-29,shipped
1103,469,2020-07-17,returned
1104,2137,2020-09-29,completed
1105,2388,2024-02-07,placed
1106,1743,2022-10-05,return_pending
1107,1129,2022-01-26,placed
1108,2046,2019-04-28,returned
1109,2272,2022-11-07,returned
1110,1533,2024-03-29,return_pending
1111,1647,2024-07-23,return_pending
1112,431,2019-07-08,shipped
1113,2457,2019-08-03,return_pending
1114,1419,2020-07-14,completed
1115,2170,2024-02-17,returned
1116,2092,2019-08-07,placed
1117,2863,2021-04-28,shipped
1118,2140,2020-03-26,completed
1119,1010,2023-03-17,shipped
1120,394,2022-12-19,placed
1121,1449,2024-06-23,placed
1122,2587,2023-04-25,return_pending
1123,2981,2023-05-10,placed
1124,2293,2020-04-19,completed
1125,107,2021-02-12,completed
1126,638,2019-05-13,placed
1127,2103,2019-12-20,placed
1128,2196,2021-08-22,completed
1129,1996,2022-03-11,return_pending
1130,772,2024-12-14,placed
1131,1964,2021-09-29,shipped
1132,1878,2021-02-04,return_pending
1133,3040,2023-11-09,shipped
1134,2466,2019-01-04,return_pending
1135,1153,2020-07-19,shipped
1136,1226,2021-05-03,placed
1137,1453,2019-08-16,completed
1138,2876,2023-10-30,placed
1139,3066,2023-05-26,returned
1140,1285,2024-11-27,placed
1141,1654,2024-09-12,return_pending
1142,2879,2019-04-14,return_pending
1143,1906,2022-06-11,placed
1144,1992,2023-09-03,returned
1145,945,2024-08-14,returned
1146,2985,2021-09-15,returned
1147,2708,2019-05-29,shipped
1148,2780,2023-02-01,completed
1149,502,2019-04-02,completed
1150,2098,2022-04-01,completed
1151,2668,2019-03-18,return_pending
1152,1675,2019-02-12,completed
1153,561,2023-06-13,shipped
1154,1367,2021-11-21,placed
1155,1964,2019-05-01,return_pending
1156,964,2020-11-09,placed
1157,354,2020-03-13,return_pending
1158,264,2020-08-11,shipped
1159,2126,2023-10-06,placed
1160,1027,2023-08-31,completed
1161,1923,2019-08-17,completed
1162,349,2020-04-07,returned
1163,1085,2019-09-05,completed
1164,365,2022-08-26,returned
1165,783,2019-10-16,completed
1166,671,2019-03-19,completed
1167,1930,2019-01-12,return_pending
1168,3012,2021-07-09,return_pending
1169,721,2024-11-12,shipped
1170,2000,2022-07-11,placed
1171,687,2022-12-23,placed
1172,1705,2023-07-28,returned
1173,1201,2021-01-11,returned
1174,2186,2020-10-18,return_pending
1175,1680,2020-11-18,placed
1176,2490,2021-07-16,return_pending
1177,557,2020-09-16,placed
1178,1818,2023-11-15,return_pending
1179,2977,2021-11-13,completed
1180,2427,2019-12-01,completed
1181,1358,2023-04-16,shipped
1182,2851,2022-02-03,completed
1183,520,2019-05-19,return_pending
1184,2258,2019-06-30,completed
1185,1791,2020-03-27,return_pending
1186,2103,2020-07-13,returned
1187,3092,2023-02-20,shipped
1188,1188,2019-05-07,return_pending
1189,1286,2022-01-08,placed
1190,2692,2020-01-18,return_pending
1191,1249,2023-11-15,completed
1192,1851,2022-02-26,placed
1193,335,2024-03-08,placed
1194,1054,2021-06-28,placed
1195,2058,2019-06-28,completed
1196,1325,2022-03-25,placed
1197,577,2020-04-23,placed
1198,357,2019-11-05,completed
1199,2249,2022-02-17,completed
1200,2068,2024-08-07,returned
1201,465,2022-12-07,completed
1202,2827,2023-03-14,placed
1203,2633,2022-06-01,return_pending
1204,1078,2024-09-22,completed
1205,1485,2021-05-19,completed
1206,2881,2021-08-13,completed
1207,831,2022-06-26,placed
1208,2474,2021-06-28,completed
1209,349,2020-10-22,returned
1210,1212,2021-08-15,placed
1211,1766,2021-11-10,return_pending
1212,432,2020-02-29,placed
1213,1344,2019-06-29,return_pending
1214,683,2019-12-22,returned
1215,884,2023-06-03,placed
1216,2560,2021-01-11,shipped
1217,2192,2019-08-03,shipped
1218,206,2019-10-12,shipped
1219,1333,2022-02-22,placed
1220,1631,2019-12-20,returned
1221,1490,2022-05-25,placed
1222,2916,2024-06-15,return_pending
1223,404,2024-02-19,returned
1224,2168,2021-08-06,shipped
1225,1414,2024-06-21,returned
1226,2719,2022-02-21,completed
1227,2835,2020-01-18,completed
1228,304,2022-01-03,placed
1229,1703,2020-08-04,shipped
1230,730,2020-02-22,return_pending
1231,2859,2023-11-26,return_pending
1232,130,2024-04-12,placed
1233,297,2020-02-11,placed
1234,1708,2021-04-03,shipped
1235,971,2020-08-21,shipped
1236,2257,2019-09-27,returned
1237,334,2020-06-22,return_pending
1238,967,2024-09-27,shipped
1239,381,2022-09-25,shipped
1240,1952,2019-11-05,placed
1241,670,2019-02-06,returned
1242,2212,2023-12-05,return_pending
1243,1454,2019-08-22,placed
1244,1651,2024-01-12,shipped
1245,2431,2024-12-20,completed
1246,920,2022-03-17,returned
1247,2603,2023-10-18,completed
1248,555,2019-08-11,return_pending
1249,1549,2023-09-22,return_pending
1250,396,2022-05-10,completed
1251,1170,2024-04-28,shipped
1252,1893,2022-11-08,completed
1253,1408,2022-04-12,returned
1254,128,2021-11-20,shipped
1255,2281,2019-09-25,returned
1256,2623,2024-06-09,returned
1257,690,2019-11-29,completed
1258,2086,2020-02-05,shipped
1259,2819,2019-11-15,placed
1260,472,2022-05-08,placed
1261,1133,2022-12-07,placed
1262,2534,2024-05-23,returned
1263,116,2020-11-07,returned
1264,2852,2021-09-10,placed
1265,1472,2023-11-04,return_pending
1266,2987,2019-03-14,shipped
1267,2635,2024-12-02,shipped
1268,2589,2020-04-17,return_pending
1269,938,2022-02-28,returned
1270,807,2019-10-24,returned
1271,1105,2022-04-14,shipped
1272,2062,2024-01-29,completed
1273,1619,2020-11-17,return_pending
1274,3050,2023-10-08,returned
1275,1142,2023-12-19,completed
1276,1221,2023-06-09,returned
1277,1134,2020-05-26,placed
1278,1427,2023-06-21,placed
1279,1943,2023-07-18,completed
1280,2139,2021-01-07,returned
1281,2746,2024-07-14,completed
1282,600,2019-08-27,returned
1283,2433,2022-04-13,placed
1284,701,2021-04-26,return_pending
1285,980,2021-10-24,return_pending
1286,110,2022-01-31,return_pending
1287,3071,2023-03-03,completed
1288,122,2021-08-09,shipped
1289,1154,2019-03-09,return_pending
1290,689,2020-08-25,placed
1291,2128,2020-07-31,completed
1292,1300,2021-01-15,returned
1293,1276,2021-04-15,completed
1294,2626,2020-04-08,returned
1295,801,2022-05-08,shipped
1296,1147,2021-06-21,placed
1297,860,2024-12-29,completed
1298,1776,2022-06-03,placed
1299,2531,2023-04-08,returned
1300,444,2021-02-09,return_pending
1301,967,2019-03-21,completed
1302,703,2019-06-18,return_pending
1303,416,2023-07-24,returned
1304,2198,2022-08-29,shipped
1305,2344,2020-06-11,return_pending
1306,406,2022-07-04,completed
1307,815,2023-01-23,placed
1308,2604,2022-01-23,placed
1309,997,2023-04-23,shipped
1310,429,2019-09-05,placed
1311,2469,2020-11-16,return_pending
1312,2667,2019-03-22,placed
1313,2435,2019-02-11,shipped
1314,1102,2022-09-14,shipped
1315,1703,2021-02-12,completed
1316,1943,2024-02-15,returned
1317,632,2021-12-12,completed
1318,942,2023-11-13,placed
1319,1750,2019-08-18,completed
1320,2491,2020-08-01,placed
1321,2304,2022-02-19,placed
1322,2842,2020-06-26,shipped
1323,506,2023-08-01,returned
1324,1494,2019-10-16,placed
1325,1346,2020-06-07,return_pending
1326,1232,2021-07-23,placed
1327,669,2019-10-14,placed
1328,261,2021-06-19,completed
1329,2386,2019-03-23,returned
1330,1567,2019-12-17,shipped
1331,2291,2020-05-14,placed
1332,2810,2021-08-27,return_pending
1333,1375,2022-04-10,return_pending
1334,1626,2020-12-12,returned
1335,235,2019-03-12,return_pending
1336,2788,2023-10-01,shipped
1337,2056,2024-12-05,placed
1338,1730,2020-04-24,returned
1339,607,2020-08-08,shipped
1340,1805,2020-03-11,placed
1341,3002,2021-05-18,returned
1342,2557,2022-04-07,shipped
1343,2171,2019-05-23,placed
1344,1341,2020-06-18,returned
1345,2493,2022-09-10,return_pending
1346,2940,2019-09-28,placed
1347,2746,2024-06-16,return_pending
1348,990,2019-10-21,shipped
1349,1595,2019-01-31,return_pending
1350,1175,2022-11-11,returned
1351,2240,2022-08-26,return_pending
1352,637,2023-12-05,completed
1353,1985,2022-12-15,placed
1354,1625,2024-03-02,completed
1355,2937,2023-04-23,return_pending
1356,871,2020-01-21,completed
1357,2282,2023-06-06,shipped
1358,1265,2024-07-02,placed
1359,172,2024-08-28,placed
1360,531,2022-02-16,shipped
1361,2426,2022-09-05,shipped
1362,1230,2020-12-23,completed
1363,1367,2022-06-16,return_pending
1364,2271,2024-02-07,placed
1365,1329,2024-01-29,placed
1366,1345,2019-06-15,shipped
1367,771,2023-01-12,shipped
1368,2370,2020-04-17,placed
1369,2983,2021-06-04,returned
1370,1111,2019-01-28,completed
1371,148,2022-03-22,shipped
1372,597,2024-12-22,shipped
1373,1857,2019-09-10,return_pending
1374,739,2020-12-04,completed
1375,736,2024-02-25,shipped
1376,3007,2022-10-30,shipped
1377,1889,2024-02-13,completed
1378,995,2022-07-04,completed
1379,615,2023-01-25,completed
1380,1285,2021-01-27,returned
1381,1904,2022-05-13,returned
1382,906,2024-03-20,placed
1383,1493,2021-08-02,returned
1384,2440,2021-03-23,completed
1385,274,2020-07-07,return_pending
1386,2150,2019-03-26,return_pending
1387,1076,2022-10-05,placed
1388,3093,2021-06-01,placed
1389,1407,2022-11-10,placed
1390,580,2022-08-29,placed
1391,1892,2023-05-15,completed
1392,990,2024-05-30,placed
1393,1120,2019-09-16,shipped
1394,469,2021-03-02,completed
1395,2630,2024-10-01,shipped
1396,297,2020-02-15,shipped
1397,170,2021-06-30,placed
1398,2792,2022-05-15,shipped
1399,1423,2021-09-12,returned
1400,2463,2021-07-21,placed
1401,2917,2022-03-07,completed
1402,2252,2024-10-13,return_pending
1403,2686,2023-03-02,completed
1404,2013,2024-04-19,placed
1405,377,2022-12-16,completed
1406,1930,2021-12-10,returned
1407,1704,2020-06-16,returned
1408,2915,2022-01-30,completed
1409,751,2019-08-06,returned
1410,2625,2023-05-05,return_pending
1411,2379,2020-04-10,returned
1412,962,2022-01-18,completed
1413,3082,2022-06-21,return_pending
1414,2197,2019-09-08,return_pending
1415,743,2022-08-26,return_pending
1416,2173,2023-12-24,completed
1417,790,2024-02-20,shipped
1418,1603,2021-07-04,return_pending
1419,274,2022-05-16,returned
1420,3022,2021-08-02,returned
1421,1607,2024-12-28,returned
1422,2384,2019-05-27,completed
1423,958,2022-08-18,return_pending
1424,925,2021-05-21,completed
1425,2249,2022-07-04,completed
1426,1359,2024-06-03,shipped
1427,2737,2021-08-12,placed
1428,794,2019-04-12,completed
1429,1121,2023-08-23,return_pending
1430,3007,2023-04-12,shipped
1431,2762,2021-10-04,completed
1432,406,2022-01-23,returned
1433,1049,2023-06-27,return_pending
1434,1161,2020-03-11,placed
1435,1237,2022-12-06,shipped
1436,2660,2020-11-27,return_pending
1437,1364,2022-01-03,placed
1438,276,2019-08-10,completed
1439,2569,2023-05-30,return_pending
1440,2158,2019-10-01,shipped
1441,805,2023-08-20,completed
1442,1766,2022-08-21,returned
1443,294,2023-01-08,returned
1444,1432,2020-06-13,shipped
1445,803,2020-08-08,return_pending
1446,3015,2019-03-05,shipped
1447,2747,2019-08-06,placed
1448,3063,2021-10-11,return_pending
1449,2855,2020-05-31,shipped
1450,2663,2022-09-21,returned
1451,555,2024-12-13,return_pending
1452,2756,2019-07-12,shipped
1453,282,2024-02-09,return_pending
1454,1961,2023-02-11,placed
1455,816,2023-06-19,placed
1456,415,2019-02-11,placed
1457,2496,2019-09-10,return_pending
1458,2194,2021-06-28,completed
1459,2088,2020-04-14,return_pending
1460,1164,2019-11-25,returned
1461,285,2023-12-10,placed
1462,1712,2023-06-15,returned
1463,2732,2023-08-29,completed
1464,2264,2020-03-21,returned
1465,2967,2024-06-19,returned
1466,2592,2023-12-19,completed
1467,2078,2021-01-05,completed
1468,196,2024-05-11,completed
1469,2722,2019-03-16,return_pending
1470,2513,2022-04-02,return_pending
1471,2380,2022-06-13,returned
1472,3067,2020-08-18,completed
1473,1009,2022-06-19,shipped
1474,2908,2023-04-24,return_pending
1475,1058,2022-03-30,completed
1476,392,2022-09-06,return_pending
1477,1423,2019-01-17,returned
1478,2858,2023-02-11,shipped
1479,1040,2019-03-09,returned
1480,2596,2024-03-15,returned
1481,2712,2021-12-02,placed
1482,2459,2022-05-18,returned
1483,2773,2021-08-20,return_pending
1484,2135,2021-05-31,returned
1485,1077,2024-05-01,completed
1486,2388,2024-05-07,completed
1487,1965,2021-04-08,shipped
1488,631,2023-07-14,shipped
1489,246,2020-08-17,return_pending
1490,779,2022-03-25,placed
1491,685,2022-01-27,completed
1492,1317,2024-01-16,return_pending
1493,739,2024-09-30,completed
1494,2182,2021-09-22,placed
1495,1082,2023-09-18,completed
1496,106,2021-04-13,returned
1497,1721,2023-02-27,completed
1498,736,2024-02-09,returned
1499,928,2021-10-02,return_pending
1500,2615,2024-02-06,return_pending
1501,1107,2019-10-29,return_pending
1502,891,2021-01-27,completed
1503,2862,2023-11-04,completed
1504,1381,2019-01-21,completed
1505,3037,2023-01-05,return_pending
1506,2144,2022-04-05,returned
1507,2699,2021-06-28,placed
1508,824,2024-11-01,placed
1509,972,2019-11-13,returned
1510,2572,2023-10-19,completed
1511,3031,2022-04-14,placed
1512,1332,2022-01-11,returned
1513,1725,2019-12-08,return_pending
1514,678,2022-07-23,completed
1515,1073,2020-10-01,return_pending
1516,1999,2022-01-14,shipped
1517,1957,2023-10-27,shipped
1518,2366,2022-06-26,shipped
1519,183,2019-07-31,return_pending
1520,716,2019-12-26,return_pending
1521,1364,2022-10-02,return_pending
1522,2963,2022-12-31,completed
1523,1218,2024-10-22,returned
1524,865,2019-07-13,returned
1525,2967,2024-03-07,completed
1526,2072,2021-05-22,completed
1527,2242,2022-06-18,placed
1528,1581,2020-12-20,placed
1529,680,2020-02-05,returned
1530,2046,2019-11-20,shipped
1531,2751,2019-01-03,shipped
1532,1796,2020-09-09,shipped
1533,829,2023-11-02,return_pending
1534,2944,2022-06-06,returned
1535,2338,2019-12-17,return_pending
1536,1997,2024-09-28,shipped
1537,3071,2021-11-06,completed
1538,970,2020-03-16,completed
1539,2486,2024-12-10,returned
1540,1563,2024-04-21,completed
1541,1008,2019-04-26,returned
1542,131,2019-06-15,shipped
1543,616,2020-01-13,return_pending
1544,1218,2024-12-02,shipped
1545,122,2022-07-31,completed
1546,156,2020-09-06,completed
1547,319,2022-07-07,placed
1548,2761,2024-08-31,placed
1549,863,2021-07-11,return_pending
1550,2631,2021-01-11,return_pending
1551,751,2019-07-13,placed
1552,2247,2020-07-09,completed
1553,688,2019-03-06,placed
1554,1814,2024-08-26,return_pending
1555,1855,2023-05-17,completed
1556,141,2020-05-29,shipped
1557,1081,2022-03-30,placed
1558,1137,2023-09-03,completed
1559,463,2021-08-18,return_pending
1560,2027,2020-03-09,completed
1561,1072,2020-02-20,return_pending
1562,452,2021-08-03,shipped
1563,1708,2021-01-30,shipped
1564,2961,2022-12-02,shipped
1565,639,2023-05-04,shipped
1566,2129,2019-05-31,returned
1567,829,2024-01-05,placed
1568,1444,2020-09-17,returned
1569,1054,2020-06-05,return_pending
1570,1548,2023-12-10,shipped
1571,3044,2022-12-06,completed
1572,1653,2023-02-21,return_pending
1573,2954,2024-04-08,completed
1574,2009,2020-02-16,placed
1575,2838,2022-05-31,shipped
1576,1304,2019-03-05,completed
1577,1192,2020-01-21,return_pending
1578,1011,2023-11-23,placed
1579,488,2022-08-21,return_pending
1580,521,2023-09-01,returned
1581,479,2019-01-16,return_pending
1582,1112,2020-10-04,returned
1583,1033,2024-06-24,completed
1584,2368,2021-08-27,shipped
1585,1324,2024-02-15,return_pending
1586,420,2021-07-10,shipped
1587,380,2020-12-04,placed
1588,622,2020-12-14,returned
1589,1400,2022-08-19,placed
1590,578,2022-10-01,return_pending
1591,601,2024-12-10,shipped
1592,487,2024-07-01,completed
1593,2306,2019-09-03,shipped
1594,617,2020-07-27,returned
1595,540,2021-07-11,completed
1596,1539,2024-08-31,completed
1597,2908,2022-05-15,placed
1598,2757,2022-11-18,returned
1599,310,2024-11-14,shipped
1600,1330,2021-07-09,completed
1601,473,2019-11-13,placed
1602,522,2023-11-27,return_pending
1603,2992,2019-06-12,returned
1604,2578,2020-01-07,placed
1605,1611,2023-04-09,completed
1606,2435,2023-09-14,returned
1607,1180,2021-12-14,completed
1608,2282,2023-04-22,shipped
1609,331,2024-02-26,returned
1610,2925,2024-10-04,placed
1611,1508,2022-01-21,shipped
1612,1802,2019-10-08,return_pending
1613,1588,2021-10-26,completed
1614,1215,2023-11-30,placed
1615,871,2020-11-19,shipped
1616,2018,2021-09-25,returned
1617,2558,2023-10-11,completed
1618,2501,2020-06-04,placed
1619,1259,2022-02-12,placed
1620,1287,2020-11-17,returned
1621,2646,2020-12-10,shipped
1622,2423,2021-02-19,shipped
1623,2731,2020-01-05,completed
1624,2446,2024-10-08,completed
1625,2488,2020-10-30,return_pending
1626,2919,2020-03-27,completed
1627,1804,2022-08-22,return_pending
1628,196,2022-12-11,return_pending
1629,2826,2019-11-22,returned
1630,916,2022-09-27,returned
1631,1811,2020-06-07,returned
1632,2724,2022-03-11,shipped
1633,952,2019-05-06,shipped
1634,2929,2021-12-07,placed
1635,1243,2022-08-24,return_pending
1636,2045,2019-08-06,placed
1637,2675,2019-04-29,shipped
1638,2302,2019-11-05,completed
1639,361,2022-06-06,shipped
1640,1826,2024-11-20,placed
1641,961,2022-03-29,returned
1642,814,2022-07-26,shipped
1643,398,2020-04-04,return_pending
1644,1305,2019-09-14,placed
1645,317,2024-03-03,return_pending
1646,815,2020-06-04,completed
1647,1303,2023-11-25,shipped
1648,3030,2021-12-22,returned
1649,474,2019-07-03,completed
1650,3055,2019-12-06,completed
1651,2944,2022-10-13,return_pending
1652,622,2019-04-10,placed
1653,1537,2020-08-01,shipped
1654,1955,2023-11-26,returned
1655,2960,2020-04-14,returned
1656,643,2023-07-15,shipped
1657,1631,2024-12-18,shipped
1658,215,2021-02-09,placed
1659,2256,2021-11-14,completed
1660,2780,2019-01-10,completed
1661,2778,2021-10-29,completed
1662,3098,2021-01-31,shipped
1663,1273,2019-12-17,placed
1664,1431,2020-03-06,return_pending
1665,1153,2021-03-14,shipped
1666,2071,2021-12-04,returned
1667,1860,2023-01-05,completed
1668,2935,2024-07-02,return_pending
1669,167,2022-07-01,placed
1670,1298,2021-02-15,placed
1671,2085,2023-12-09,completed
1672,1824,2021-11-05,placed
1673,310,2024-05-27,completed
1674,363,2021-01-07,completed
1675,1157,2024-05-25,placed
1676,238,2021-04-23,shipped
1677,2644,2021-03-01,return_pending
1678,1544,2021-01-17,return_pending
1679,537,2023-05-09,completed
1680,222,2021-12-17,placed
1681,2335,2024-06-06,completed
1682,2173,2021-11-29,shipped
1683,1354,2023-05-24,returned
1684,357,2023-08-08,completed
1685,823,2020-01-17,shipped
1686,311,2020-12-12,return_pending
1687,1516,2024-11-17,returned
1688,385,2024-04-07,return_pending
1689,2055,2021-01-23,returned
1690,1679,2023-07-27,return_pending
1691,1949,2024-04-28,return_pending
1692,301,2021-10-12,placed
1693,1881,2024-02-08,shipped
1694,386,2024-01-05,returned
1695,1680,2022-10-12,shipped
1696,893,2023-09-30,shipped
1697,1446,2024-08-11,completed
1698,755,2023-11-16,completed
1699,533,2021-06-08,completed
1700,135,2020-04-07,return_pending
1701,2192,2024-08-30,returned
1702,432,2021-10-18,return_pending
1703,1592,2021-08-10,placed
1704,2655,2020-10-29,shipped
1705,2655,2022-05-30,returned
1706,785,2022-02-04,placed
1707,2665,2023-02-22,shipped
1708,1214,2024-05-14,shipped
1709,2982,2021-10-21,return_pending
1710,786,2021-12-11,placed
1711,450,2023-02-27,return_pending
1712,472,2022-12-22,returned
1713,917,2019-08-28,return_pending
1714,2457,2020-02-25,placed
1715,3038,2022-10-31,placed
1716,1568,2019-10-20,return_pending
1717,972,2023-09-27,returned
1718,2774,2020-01-31,returned
1719,1538,2023-04-10,return_pending
1720,619,2024-10-21,placed
1721,316,2020-06-08,return_pending
1722,244,2022-03-26,placed
1723,880,2020-05-12,completed
1724,674,2021-02-13,shipped
1725,2972,2021-09-04,shipped
1726,2112,2022-01-08,returned
1727,2615,2021-10-23,shipped
1728,2011,2019-06-22,completed
1729,2600,2019-10-12,completed
1730,604,2024-06-14,returned
1731,2875,2022-06-22,return_pending
1732,2180,2022-03-19,returned
1733,2035,2021-03-02,shipped
1734,2781,2021-06-21,shipped
1735,820,2024-03-20,returned
1736,1504,2022-04-13,shipped
1737,795,2024-02-23,returned
1738,2084,2022-09-09,shipped
1739,2279,2021-02-25,completed
1740,2064,2019-05-10,placed
1741,2601,2019-04-17,placed
1742,1088,2019-05-03,return_pending
1743,1841,2020-12-28,returned
1744,2707,2021-11-12,shipped
1745,2782,2024-07-27,completed
1746,941,2023-10-28,return_pending
1747,122,2024-10-14,returned
1748,2927,2022-01-26,returned
1749,1747,2024-01-14,returned
1750,2623,2023-05-03,returned
1751,2401,2020-09-26,shipped
1752,2393,2024-12-07,placed
1753,1817,2020-04-17,completed
1754,2244,2022-03-11,returned
1755,130,2020-12-13,return_pending
1756,2031,2019-08-22,shipped
1757,1648,2021-11-26,returned
1758,840,2021-01-08,returned
1759,2401,2023-02-13,return_pending
1760,373,2023-12-28,return_pending
1761,249,2021-08-24,returned
1762,2054,2023-10-14,return_pending
1763,1917,2023-02-04,completed
1764,2741,2019-01-30,placed
1765,829,2022-07-03,placed
1766,470,2019-04-25,placed
1767,1798,2019-01-29,placed
1768,1119,2023-10-23,completed
1769,691,2019-02-20,return_pending
1770,1784,2024-02-09,return_pending
1771,2865,2021-04-15,return_pending
1772,1351,2021-03-21,placed
1773,298,2024-08-02,completed
1774,276,2022-09-22,return_pending
1775,1423,2020-12-05,placed
1776,2880,2023-04-04,placed
1777,2959,2019-03-20,placed
1778,1471,2022-12-18,return_pending
1779,1192,2021-10-16,completed
1780,1580,2024-03-12,return_pending
1781,1994,2023-07-28,shipped
1782,1002,2024-11-02,return_pending
